,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
206,SRIL,Consumer Cyclicals,2018,-17.3762582192346,9.032056331482437,6.581549851462313,20.582120582120595,-21.87023593466425,-3.644742354419776,-1.4293572002953425,-153.9114892201962,-5.78947368421052
207,SRIL,Consumer Cyclicals,2019,-34.433907831411176,-6.3556581986143215,-6.836776022681235,4.482758620689651,-30.490255729483565,-0.7448887949706773,-0.23231096552468955,-277.85345292862837,-27.374301675977648
208,SRIL,Consumer Cyclicals,2020,-12.240130240130242,-16.79477325134512,-12.910052910052912,0.0,0.7692307692307736,7.532073269778181,2.7355146963644756,180.3427696131559,1.5503875968992276
209,SRIL,Consumer Cyclicals,2021,-192.71180518223846,-1944.2901942085864,1974.2986142662426,-1347.0297029702972,-104.46863380294495,-333.64546057273026,107.73770415310446,228.8659793814433,-45.925925925925924
210,SSTM,Consumer Cyclicals,2018,17.411137600097803,-105.05047846088142,-104.62110548923769,-145.0,-364.32748538011697,-12.975761419651406,-4.889848641572797,-46.28501827040195,18.94736842105263
211,SSTM,Consumer Cyclicals,2019,25.9769960091963,-1685.7543946583096,-1674.774549943005,-1633.3333333333335,-107.64717198922662,-1.1111279540177605,-0.421642300864562,144.36885865457296,17.256637168141594
212,SSTM,Consumer Cyclicals,2020,15.639325238545126,0.009139149273536873,1.4442392605251229,-5.072463768115952,13.293965144750118,2.3124979111869663,0.8651148147679351,6.990411382616756,35.07109004739337
213,SSTM,Consumer Cyclicals,2021,8.371766398766113,-479.23199191343053,-381.9559412656867,-469.46564885496184,-138.46237494562854,-40.98498117165544,-20.624537852909754,-202.39953743856609,42.10526315789474
214,TMPO,Consumer Cyclicals,2019,-8.797373119102275,-60.3114854864511,-61.48887498157756,-61.53846153846154,139.77777777777777,-7.650176425447569,-4.82679195923302,-121.42857142857143,-7.7777777777777715
215,TMPO,Consumer Cyclicals,2020,20.672995852282526,-4917.255946228972,-5916.602585021904,-4610.0,-101.92343653995138,61.157520544177345,33.469153646506584,180.4087385482734,-7.692307692307693
216,TMPO,Consumer Cyclicals,2021,-6.844100822723604,-109.88215852501796,-109.77540352021786,-108.86917960088692,-1172.6909722222222,-2.11543155806892,-1.046455985627233,-61.77431515456145,-0.7246376811594217
217,TRIS,Consumer Cyclicals,2018,-59.85959930588421,86.65947697292293,123.29470116951802,300.0,-82.14285714285714,56.65610707590048,30.954056940216958,-113.46153846153847,-28.57142857142857
218,TRIS,Consumer Cyclicals,2019,23.240259446599794,-86.44139247943596,-86.88219218551983,-87.5,867.2727272727274,-9.731359758950191,-6.698048808707227,601.0989010989011,20.909090909090907
219,TRIS,Consumer Cyclicals,2020,125.20499081041834,-1533.0218068535823,-1484.839491170262,-571.4285714285714,-116.58692185007975,-9.453130859060508,-6.302760104253153,-343.45611285266455,-21.80451127819549
220,TRIS,Consumer Cyclicals,2021,0.9861213417984942,-144.43031671794142,-143.6347255379413,-142.42424242424244,-342.5137362637363,-6.037792583803849,-4.324581315666805,21.294060840173827,5.940594059405939
221,TURI,Consumer Cyclicals,2018,-7.410261509396449,6.548090757391549,4.215194500664239,1153.75,-91.60041997900105,-5.889769889187946,-3.7830770542591523,-52.26816539542353,5.309734513274336
222,TURI,Consumer Cyclicals,2019,-31.837038612913517,-0.10892867765693381,-6.535342693965589,4.087736789631123,-27.339901477832512,-15.224332732929426,-9.395353607877325,503.96972245584516,-24.369747899159663
223,TURI,Consumer Cyclicals,2020,47.43037611254667,-91.9791672625415,-92.50278069157483,-92.72030651340997,1884.2105263157898,-17.55679553607014,-11.798878205128204,160.6750960842199,44.44444444444446
224,VIVA,Consumer Cyclicals,2018,-33.89842814099538,-799.0798093780451,-1506.0768431695087,-826.0869565217391,-105.53433011278058,147.90536948431682,23.254741933046176,11.4887831407206,-59.8159509202454
225,VIVA,Consumer Cyclicals,2019,-15.86458679057418,-53.13825607298187,-2.233227981130028,-50.0,14.503816793893122,128.85824927822318,9.6967451394611,-98.93129268292682,-42.74809160305343
226,VIVA,Consumer Cyclicals,2020,265.07936507936336,48.328274004980074,-344.501296321116,48.50299401197606,-55.10752688172043,-285.72583077300055,12.67176220006408,10757.657986626195,-30.555555555555557
227,VIVA,Consumer Cyclicals,2021,-133.87096774193566,8.94615558988312,-67.57005584810727,8.870967741935473,-8.148148148148152,-67.27868036103331,9.925011396762073,-130.1629006831319,-1.9607843137254832
228,JGLE,Consumer Cyclicals,2018,-62.074790500480276,-293.3159722222222,-290.55310817425357,-333.33333333333337,-116.11170784103115,-3.4248415171376365,-2.024580792682926,-96.63919238387324,-62.40601503759399
229,BOGA,Consumer Cyclicals,2018,8.903057441721103,29.035847129281336,37.81718148427814,42.85714285714286,-21.532258064516128,30.907216411160732,22.566166155975665,-118.79280384340183,12.096774193548384
230,BOGA,Consumer Cyclicals,2019,86.97981074296547,-17.032598332908506,-17.793418161382206,-16.666666666666657,129.6402877697842,-3.405733216835941,-2.511755729366854,-149.14332336143596,91.36690647482015
231,BOGA,Consumer Cyclicals,2020,1.4618621767154707,-3.249354086825676,-2.910280923040915,0.0,3.759398496240607,1.3280042834961563,0.9741294621551759,-278.1959048146099,3.759398496240607
